ticket_id,patient_id,created_date,response_time_hours,resolved,issue_type,priority,channel,resolved_date,first_contact_resolution
82962,13371,2021-01-24,5.9,yes,other,low,phone,2021-01-24,no
82963,11508,2022-07-27,6.7,no,medication,urgent,phone,,no
82964,12736,2023-07-27,7.1,yes,scheduling,medium,email,2023-07-29,no
82965,14119,2022-05-23,10.6,no,scheduling,medium,email,,no
82966,13005,2021-10-30,4.0,yes,scheduling,low,app,2021-11-01,no
82967,13670,2024-08-30,5.0,yes,app,medium,app,2024-09-01,no
82968,10814,2022-09-07,6.3,no,claims,low,phone,,no
82969,12810,2021-02-12,8.5,yes,claims,low,app,2021-02-12,no
82970,14536,2024-10-27,4.6,yes,claims,low,phone,2024-10-29,no
82971,12399,2024-06-24,2.6,yes,medication,high,email,2024-06-26,no
82972,12062,2022-06-07,6.6,no,medication,medium,phone,,no
82973,13038,2024-09-19,2.3,yes,claims,low,phone,2024-09-21,no
82974,12096,2022-03-21,5.6,yes,medication,low,email,2022-03-21,no
82975,11837,2021-01-07,5.3,yes,medication,high,email,2021-01-08,no
82976,11555,2024-07-15,5.3,yes,medication,medium,email,2024-07-17,no
82977,14655,2022-04-10,8.2,yes,medication,medium,email,2022-04-12,no
82978,14736,2022-02-27,4.7,yes,claims,high,app,2022-02-28,no
82979,11403,2023-11-03,10.3,yes,other,urgent,app,2023-11-04,no
82980,13135,2022-07-16,4.9,yes,scheduling,low,app,2022-07-17,no
82981,11970,2023-10-15,5.0,yes,claims,low,phone,2023-10-17,no
82982,12457,2023-10-30,11.5,yes,claims,low,app,2023-10-30,no
82983,14391,2022-12-09,5.6,yes,medication,low,app,2022-12-11,no
82984,14108,2021-01-08,3.4,yes,claims,low,email,2021-01-08,no
82985,12378,2025-01-30,0.9,yes,device,high,email,2025-02-01,no
82986,11506,2024-05-19,3.0,yes,device,medium,phone,2024-05-20,no
82987,11753,2023-08-24,2.7,yes,app,low,app,2023-08-26,no
82988,13437,2023-08-27,7.0,yes,medication,medium,email,2023-08-28,no
82989,10919,2021-10-27,1.7,yes,claims,medium,email,2021-10-28,no
82990,14043,2021-09-28,5.9,yes,claims,low,app,2021-09-29,no
82991,14961,2024-04-03,3.6,yes,other,high,email,2024-04-03,no
82992,12405,2022-07-04,9.1,no,medication,medium,email,,no
82993,14310,2022-05-13,5.5,yes,other,low,phone,2022-05-14,no
82994,14497,2022-03-02,1.4,yes,medication,urgent,app,2022-03-02,yes
82995,12425,2023-02-28,2.0,yes,app,medium,email,2023-03-01,no
82996,13052,2022-06-16,0.5,yes,app,high,web,2022-06-17,no
82997,12045,2023-08-29,3.3,yes,medication,high,app,2023-08-29,no
82998,10811,2021-12-27,2.1,yes,claims,medium,phone,2021-12-27,no
82999,13633,2024-01-01,2.7,yes,medication,low,app,2024-01-01,no
83000,12031,2022-07-22,3.8,yes,device,medium,email,2022-07-22,no
83001,13500,2021-11-25,3.3,no,app,low,app,,no
83002,12031,2022-02-22,2.9,yes,medication,low,web,2022-02-23,no
83003,10697,2024-11-17,10.8,yes,scheduling,low,email,2024-11-17,no
83004,10526,2022-10-30,7.9,no,medication,high,app,,no
83005,13591,2022-07-04,4.5,yes,medication,low,app,2022-07-04,no
83006,10375,2024-10-14,0.5,yes,other,medium,email,2024-10-16,no
83007,11247,2024-11-12,7.1,yes,other,low,phone,2024-11-14,no
83008,12956,2023-09-25,6.0,yes,medication,low,phone,2023-09-26,no
83009,13970,2022-04-26,5.8,yes,medication,medium,app,2022-04-27,no
83010,13144,2025-02-05,2.7,yes,scheduling,high,web,2025-02-07,no
83011,10016,2021-12-14,5.5,yes,claims,urgent,phone,2021-12-14,no
83012,11784,2021-11-03,10.0,yes,app,low,app,2021-11-05,no
83013,14761,2024-05-18,8.1,yes,medication,low,web,2024-05-19,no
83014,13971,2023-04-16,3.9,no,other,medium,phone,,no
83015,13038,2021-11-03,2.3,no,scheduling,low,phone,,no
83016,10370,2023-01-10,1.5,yes,device,medium,phone,2023-01-10,yes
83017,11197,2024-09-13,3.4,yes,app,medium,email,2024-09-13,no
83018,10690,2021-11-30,4.4,yes,medication,low,phone,2021-12-01,no
83019,11235,2023-04-14,5.0,yes,app,high,web,2023-04-15,no
83020,13717,2023-10-31,3.4,no,claims,low,phone,,no
83021,12337,2022-10-15,1.9,yes,scheduling,low,phone,2022-10-15,yes
83022,11217,2024-02-01,2.3,yes,app,low,phone,2024-02-01,no
83023,11056,2022-06-11,1.8,yes,scheduling,low,email,2022-06-12,no
83024,10797,2023-12-09,6.8,yes,other,medium,email,2023-12-10,no
83025,13430,2023-05-04,3.4,yes,claims,high,phone,2023-05-05,no
83026,14887,2021-07-03,1.6,yes,claims,urgent,web,2021-07-04,no
83027,12531,2023-05-31,5.3,yes,scheduling,low,app,2023-05-31,no
83028,10457,2022-05-16,1.4,yes,medication,medium,web,2022-05-16,yes
83029,10907,2024-01-13,2.5,yes,scheduling,low,email,2024-01-15,no
83030,14804,2021-03-30,4.2,yes,scheduling,high,phone,2021-03-30,no
83031,13605,2023-03-23,5.8,yes,claims,urgent,app,2023-03-24,no
83032,10006,2024-07-22,0.7,yes,app,low,phone,2024-07-23,no
83033,13687,2023-01-25,6.0,yes,app,low,email,2023-01-25,no
83034,13399,2021-05-15,4.6,yes,other,low,phone,2021-05-15,no
83035,10109,2021-02-11,12.2,no,app,medium,email,,no
83036,10783,2023-12-25,6.5,yes,scheduling,low,web,2023-12-25,no
83037,13337,2021-02-16,2.6,yes,app,low,email,2021-02-18,no
83038,13467,2022-05-17,8.7,yes,scheduling,medium,phone,2022-05-19,no
83039,14425,2024-12-12,3.5,yes,claims,medium,phone,2024-12-14,no
83040,11826,2022-07-12,1.7,yes,claims,urgent,phone,2022-07-13,no
83041,13374,2024-02-22,0.3,yes,scheduling,low,phone,2024-02-22,yes
83042,13422,2022-12-19,6.0,yes,app,low,email,2022-12-19,no
83043,10470,2023-04-05,1.3,yes,scheduling,low,phone,2023-04-05,yes
83044,11754,2023-09-23,3.5,yes,claims,low,phone,2023-09-23,no
83045,11822,2021-01-11,6.9,no,medication,medium,phone,,no
83046,14748,2021-01-27,5.0,no,app,medium,phone,,no
83047,10100,2021-03-10,6.3,no,device,low,phone,,no
83048,11287,2025-01-03,4.4,yes,scheduling,low,phone,2025-01-05,no
83049,10886,2023-05-24,4.2,yes,device,medium,phone,2023-05-24,no
83050,12994,2023-06-30,9.6,no,medication,low,web,,no
83051,14686,2022-06-05,14.6,no,app,low,app,,no
83052,14913,2021-05-14,3.3,yes,scheduling,low,phone,2021-05-16,no
83053,13266,2024-02-25,2.7,yes,medication,low,phone,2024-02-25,no
83054,14762,2021-12-05,12.2,yes,scheduling,high,email,2021-12-06,no
83055,10921,2022-04-24,13.2,yes,scheduling,high,web,2022-04-25,no
83056,10719,2022-09-06,10.1,yes,other,urgent,phone,2022-09-08,no
83057,10505,2024-07-31,7.4,yes,claims,low,app,2024-08-02,no
83058,14263,2023-03-14,3.5,yes,medication,high,web,2023-03-14,no
83059,11776,2021-11-04,9.3,yes,device,low,email,2021-11-06,no
83060,11775,2025-01-10,10.2,yes,scheduling,medium,app,2025-01-12,no
83061,10317,2022-06-04,8.5,no,medication,medium,app,,no
83062,14490,2023-02-08,3.1,yes,medication,low,phone,2023-02-09,no
83063,12538,2022-11-13,13.4,yes,claims,low,email,2022-11-15,no
83064,12570,2022-10-21,1.6,yes,scheduling,low,phone,2022-10-22,no
83065,13321,2021-05-13,3.3,yes,app,low,email,2021-05-15,no
83066,13414,2022-07-25,3.0,yes,app,low,email,2022-07-25,no
83067,14560,2021-02-26,2.1,yes,device,urgent,app,2021-02-28,no
83068,10766,2022-05-30,6.0,yes,claims,high,phone,2022-05-30,no
83069,14347,2023-03-20,11.1,yes,device,low,phone,2023-03-20,no
83070,11843,2023-02-06,9.0,yes,device,low,app,2023-02-08,no
83071,12219,2022-08-20,1.5,yes,other,medium,email,2022-08-21,no
83072,11630,2023-11-28,4.4,yes,medication,medium,app,2023-11-28,no
83073,11578,2024-10-12,7.0,yes,scheduling,medium,app,2024-10-13,no
83074,13643,2022-10-28,4.3,yes,app,medium,email,2022-10-29,no
83075,14026,2021-02-03,2.9,no,app,high,phone,,no
83076,13431,2024-05-23,1.7,yes,other,high,phone,2024-05-23,yes
83077,11307,2024-03-18,1.0,no,claims,high,app,,no
83078,14286,2021-01-20,8.5,yes,medication,high,phone,2021-01-20,no
83079,12436,2024-11-30,11.7,yes,app,medium,app,2024-11-30,no
83080,12544,2022-09-30,7.7,no,medication,urgent,web,,no
83081,13788,2024-09-29,13.9,yes,scheduling,medium,app,2024-09-29,no
83082,11588,2024-01-30,2.2,yes,app,medium,phone,2024-01-31,no
83083,14963,2021-01-03,3.4,yes,scheduling,low,app,2021-01-03,no
83084,12689,2023-12-19,9.0,yes,app,medium,phone,2023-12-20,no
83085,11552,2022-02-18,7.5,yes,medication,low,email,2022-02-20,no
83086,13286,2023-05-16,4.4,no,app,high,phone,,no
83087,13629,2023-10-15,1.8,no,claims,medium,app,,no
83088,11508,2025-01-14,12.1,yes,device,medium,email,2025-01-14,no
83089,14118,2024-07-16,8.5,yes,device,medium,web,2024-07-17,no
83090,13963,2024-11-30,7.8,yes,app,medium,phone,2024-12-01,no
83091,12179,2022-06-23,1.1,yes,device,high,phone,2022-06-25,no
83092,12598,2023-06-15,11.3,yes,device,medium,web,2023-06-16,no
83093,14662,2023-04-13,9.9,no,scheduling,medium,phone,,no
83094,11960,2021-03-06,9.9,yes,app,high,email,2021-03-06,no
83095,12237,2024-06-23,3.7,yes,device,high,email,2024-06-25,no
83096,11691,2024-11-05,2.5,yes,medication,low,phone,2024-11-06,no
83097,13349,2024-05-27,3.4,no,other,medium,app,,no
83098,13462,2022-07-16,7.5,no,app,high,phone,,no
83099,11629,2023-07-07,3.6,yes,medication,high,app,2023-07-08,no
83100,14951,2021-02-26,13.0,yes,claims,medium,email,2021-02-27,no
83101,12936,2023-11-15,2.0,yes,app,high,app,2023-11-17,no
83102,13584,2021-10-25,2.6,no,scheduling,medium,email,,no
83103,11935,2024-03-19,2.6,yes,medication,low,app,2024-03-19,no
83104,12659,2021-05-18,7.0,yes,app,high,email,2021-05-20,no
83105,12994,2021-05-28,5.5,yes,medication,low,phone,2021-05-30,no
83106,11883,2024-02-19,1.8,no,app,high,email,,no
83107,14236,2023-11-01,7.8,yes,medication,high,app,2023-11-02,no
83108,14206,2024-09-18,9.2,yes,medication,medium,phone,2024-09-18,no
83109,13369,2023-03-13,5.1,yes,medication,urgent,app,2023-03-15,no
83110,11203,2025-01-04,3.8,yes,app,medium,web,2025-01-06,no
83111,14194,2023-08-06,0.8,yes,scheduling,medium,phone,2023-08-07,no
83112,12768,2023-03-06,14.3,yes,other,low,phone,2023-03-07,no
83113,12404,2022-03-31,4.2,yes,scheduling,low,email,2022-04-02,no
83114,14017,2021-11-06,4.0,yes,other,low,phone,2021-11-08,no
83115,13665,2022-12-31,1.9,yes,app,high,web,2023-01-02,no
83116,10281,2021-05-25,3.7,no,medication,medium,phone,,no
83117,14974,2023-11-11,3.2,yes,medication,high,email,2023-11-13,no
83118,12522,2023-11-06,1.3,yes,app,low,app,2023-11-07,no
83119,14015,2024-03-22,3.5,yes,other,low,email,2024-03-24,no
83120,10486,2022-09-28,5.0,yes,device,low,email,2022-09-28,no
83121,14862,2025-01-02,5.7,yes,medication,high,app,2025-01-04,no
83122,14717,2024-12-26,2.3,yes,medication,medium,email,2024-12-26,no
83123,13974,2022-03-06,3.6,yes,scheduling,medium,app,2022-03-08,no
83124,14654,2024-03-13,6.9,yes,other,medium,app,2024-03-15,no
83125,13606,2024-05-28,1.8,yes,app,low,phone,2024-05-29,no
83126,12871,2021-12-13,9.9,yes,device,high,app,2021-12-14,no
83127,12394,2022-03-28,8.2,yes,app,medium,app,2022-03-28,no
83128,11314,2024-10-07,3.8,yes,medication,low,app,2024-10-08,no
83129,12308,2023-06-30,15.3,yes,app,low,phone,2023-06-30,no
83130,12362,2024-11-07,7.4,yes,scheduling,urgent,phone,2024-11-07,no
83131,14964,2024-11-04,16.0,yes,scheduling,medium,email,2024-11-06,no
83132,14237,2021-05-13,3.1,yes,app,medium,phone,2021-05-15,no
83133,10254,2021-10-30,6.4,no,claims,high,phone,,no
83134,13365,2023-06-01,2.2,yes,medication,low,web,2023-06-01,no
83135,10393,2023-05-01,16.4,yes,medication,high,phone,2023-05-02,no
83136,10136,2022-06-15,4.2,yes,scheduling,high,phone,2022-06-17,no
83137,13262,2022-08-11,4.0,yes,medication,low,app,2022-08-11,no
83138,12334,2021-01-23,2.0,yes,scheduling,low,web,2021-01-25,no
83139,14689,2022-07-21,7.8,yes,app,high,app,2022-07-23,no
83140,12275,2024-08-27,0.1,yes,medication,medium,phone,2024-08-27,yes
83141,14598,2021-02-26,9.1,yes,scheduling,high,app,2021-02-27,no
83142,11432,2022-12-05,3.7,yes,device,low,app,2022-12-05,no
83143,10621,2023-05-13,10.9,yes,device,medium,app,2023-05-13,no
83144,13760,2022-08-10,1.9,yes,claims,medium,email,2022-08-12,no
83145,11046,2021-08-16,5.4,no,scheduling,medium,phone,,no
83146,12227,2021-08-02,2.1,yes,app,medium,phone,2021-08-03,no
83147,11225,2021-06-18,4.9,yes,medication,low,web,2021-06-19,no
83148,14030,2021-01-14,1.6,yes,claims,medium,phone,2021-01-14,yes
83149,14724,2021-09-28,14.6,yes,other,medium,email,2021-09-28,no
83150,11987,2023-06-21,11.0,yes,scheduling,low,email,2023-06-23,no
83151,13472,2023-01-29,0.9,yes,other,high,app,2023-01-31,no
83152,10565,2021-07-08,9.2,yes,claims,low,app,2021-07-08,no
83153,13750,2023-11-22,7.8,yes,medication,low,phone,2023-11-24,no
83154,14784,2023-12-05,1.1,yes,scheduling,high,email,2023-12-06,no
83155,14283,2023-11-25,6.7,yes,scheduling,urgent,phone,2023-11-27,no
83156,11799,2023-02-13,2.5,yes,claims,high,app,2023-02-13,no
83157,14397,2022-01-25,1.9,no,claims,low,email,,no
83158,12493,2021-08-18,4.1,yes,medication,low,email,2021-08-19,no
83159,13296,2022-07-03,4.5,yes,medication,low,email,2022-07-04,no
83160,11118,2022-09-16,3.2,no,medication,high,app,,no
83161,11243,2021-09-19,2.8,yes,app,medium,phone,2021-09-19,no
83162,14665,2021-09-14,2.1,yes,app,high,phone,2021-09-16,no
83163,10525,2024-09-20,5.7,yes,scheduling,medium,phone,2024-09-20,no
83164,10512,2024-02-24,1.3,yes,other,low,app,2024-02-24,yes
83165,12727,2022-05-02,2.5,yes,medication,low,phone,2022-05-02,no
83166,10096,2024-08-28,8.3,yes,other,medium,phone,2024-08-28,no
83167,11918,2021-05-27,1.0,yes,other,medium,app,2021-05-28,no
83168,11996,2024-12-13,5.7,yes,app,low,app,2024-12-13,no
83169,12415,2022-03-17,14.1,no,other,low,phone,,no
83170,13072,2022-02-14,0.2,yes,app,low,phone,2022-02-15,no
83171,14221,2024-08-23,2.1,yes,claims,medium,app,2024-08-25,no
83172,11593,2023-07-22,12.4,yes,medication,high,app,2023-07-22,no
83173,10014,2023-08-09,8.9,yes,other,medium,email,2023-08-09,no
83174,10056,2022-09-24,9.8,yes,scheduling,low,web,2022-09-26,no
83175,14498,2022-11-29,1.1,yes,medication,high,email,2022-12-01,no
83176,11915,2023-04-13,7.1,yes,other,low,email,2023-04-14,no
83177,12005,2022-03-20,6.1,yes,medication,medium,phone,2022-03-22,no
83178,10097,2022-06-22,15.4,yes,medication,medium,app,2022-06-23,no
83179,14847,2021-02-09,7.3,yes,other,low,phone,2021-02-10,no
83180,11333,2024-08-06,8.5,yes,scheduling,medium,email,2024-08-08,no
83181,14483,2023-07-23,4.4,yes,medication,medium,email,2023-07-25,no
83182,14482,2021-02-10,9.1,yes,medication,medium,phone,2021-02-11,no
83183,14468,2024-02-19,8.0,yes,claims,high,app,2024-02-20,no
83184,14610,2022-01-20,7.2,yes,scheduling,low,app,2022-01-22,no
83185,14959,2024-01-26,3.1,yes,scheduling,low,phone,2024-01-26,no
83186,14579,2021-12-20,5.5,yes,claims,medium,email,2021-12-21,no
83187,10097,2024-09-20,7.6,yes,claims,medium,phone,2024-09-22,no
83188,14995,2023-06-08,5.7,yes,app,low,phone,2023-06-10,no
83189,10316,2024-11-10,7.1,no,other,low,app,,no
83190,11153,2023-04-19,7.9,yes,medication,high,phone,2023-04-19,no
83191,10762,2023-03-30,4.9,yes,claims,medium,phone,2023-04-01,no
83192,13596,2022-11-17,15.6,yes,app,high,phone,2022-11-18,no
83193,14208,2022-02-14,1.1,no,device,low,phone,,no
83194,10133,2024-12-17,6.2,yes,medication,low,phone,2024-12-18,no
83195,10750,2023-02-17,13.3,yes,other,high,app,2023-02-18,no
83196,13790,2021-03-15,12.6,yes,scheduling,low,phone,2021-03-16,no
83197,11204,2022-08-09,1.1,yes,app,low,app,2022-08-10,no
83198,13564,2022-07-04,5.9,yes,medication,high,email,2022-07-04,no
83199,12031,2023-01-02,3.4,yes,app,low,app,2023-01-04,no
83200,12529,2022-08-29,7.8,yes,medication,medium,phone,2022-08-30,no
83201,14011,2024-08-07,6.6,yes,other,low,app,2024-08-07,no
83202,10741,2024-08-24,0.6,yes,claims,low,phone,2024-08-24,yes
83203,10314,2023-07-12,2.5,yes,app,high,app,2023-07-13,no
83204,13230,2024-01-01,19.6,yes,medication,low,app,2024-01-01,no
83205,11573,2024-06-24,8.2,yes,scheduling,medium,phone,2024-06-26,no
83206,12212,2022-08-09,7.1,yes,claims,low,phone,2022-08-11,no
83207,12615,2023-12-20,0.5,yes,device,low,phone,2023-12-22,no
83208,14938,2023-10-07,2.8,no,scheduling,low,phone,,no
83209,10572,2023-11-11,12.8,yes,other,low,app,2023-11-12,no
83210,13166,2024-01-18,7.0,no,scheduling,medium,email,,no
83211,14245,2021-08-11,6.1,yes,medication,urgent,phone,2021-08-13,no
83212,12976,2022-03-26,4.4,yes,app,high,phone,2022-03-28,no
83213,13936,2022-11-27,3.3,yes,claims,medium,email,2022-11-27,no
83214,12985,2025-01-05,3.6,no,scheduling,medium,app,,no
83215,12106,2021-01-19,5.6,yes,app,medium,app,2021-01-19,no
83216,10190,2021-01-30,14.5,no,device,high,email,,no
83217,10402,2023-07-14,4.1,yes,app,medium,web,2023-07-15,no
83218,10406,2024-11-12,1.5,yes,app,high,app,2024-11-14,no
83219,13117,2024-09-14,7.4,yes,scheduling,medium,phone,2024-09-15,no
83220,12103,2023-11-09,6.8,yes,app,low,email,2023-11-10,no
83221,10423,2024-02-28,1.0,yes,scheduling,medium,email,2024-02-29,no
83222,12156,2022-05-13,4.4,yes,scheduling,low,web,2022-05-15,no
83223,11988,2024-07-30,2.8,yes,other,medium,email,2024-07-30,no
83224,12042,2022-05-26,1.4,yes,scheduling,low,app,2022-05-26,yes
83225,14008,2024-06-04,11.4,no,app,high,app,,no
83226,11482,2021-02-21,11.4,yes,other,medium,app,2021-02-22,no
83227,12878,2022-06-11,4.2,yes,device,low,email,2022-06-12,no
83228,12506,2024-08-24,3.8,yes,app,medium,phone,2024-08-26,no
83229,10204,2023-04-12,12.7,yes,app,medium,phone,2023-04-13,no
83230,12952,2022-05-24,1.8,yes,medication,high,phone,2022-05-24,yes
83231,10419,2024-01-07,3.7,yes,scheduling,low,email,2024-01-09,no
83232,11440,2024-11-09,3.0,yes,app,low,app,2024-11-11,no
83233,10601,2021-09-18,7.8,yes,device,medium,phone,2021-09-20,no
83234,11616,2022-11-06,5.5,yes,app,high,email,2022-11-06,no
83235,14329,2021-07-04,1.5,no,claims,medium,phone,,no
83236,11019,2024-10-07,11.7,yes,medication,medium,email,2024-10-08,no
83237,10851,2024-09-17,0.4,yes,app,low,app,2024-09-17,yes
83238,13665,2024-12-16,7.1,yes,app,urgent,email,2024-12-16,no
83239,10863,2024-05-29,2.5,yes,other,medium,phone,2024-05-31,no
83240,14744,2024-10-25,6.6,yes,claims,low,web,2024-10-25,no
83241,14019,2024-08-20,11.3,yes,app,urgent,email,2024-08-22,no
83242,12932,2021-10-28,8.5,yes,claims,low,app,2021-10-28,no
83243,12817,2021-08-23,3.1,yes,medication,high,web,2021-08-25,no
83244,11116,2023-05-07,2.6,yes,medication,medium,app,2023-05-07,no
83245,12933,2023-01-16,2.8,yes,device,high,phone,2023-01-18,no
83246,10369,2021-04-04,2.1,no,other,low,web,,no
83247,10577,2024-06-01,8.8,yes,scheduling,medium,app,2024-06-03,no
83248,10477,2024-12-07,15.0,yes,medication,medium,app,2024-12-09,no
83249,14393,2022-12-15,2.6,yes,other,low,phone,2022-12-17,no
83250,13809,2024-01-09,2.2,yes,medication,low,phone,2024-01-09,no
83251,14980,2022-08-27,3.8,no,claims,low,phone,,no
83252,10018,2024-05-11,2.5,yes,app,medium,app,2024-05-11,no
83253,12052,2024-06-29,2.8,no,other,medium,app,,no
83254,12701,2021-02-11,5.3,no,app,low,email,,no
83255,12102,2021-03-01,7.9,yes,scheduling,medium,email,2021-03-03,no
83256,12777,2023-01-29,17.1,yes,device,low,app,2023-01-31,no
83257,11301,2021-07-23,3.4,yes,app,medium,phone,2021-07-24,no
83258,12445,2021-03-05,7.3,yes,app,urgent,phone,2021-03-07,no
83259,12383,2022-07-09,9.6,yes,scheduling,high,email,2022-07-10,no
83260,14895,2024-04-07,5.7,yes,scheduling,high,web,2024-04-07,no
83261,12565,2023-06-07,2.2,no,medication,low,email,,no
83262,12313,2021-11-14,5.7,yes,app,low,email,2021-11-14,no
83263,12044,2021-06-15,13.5,no,medication,medium,email,,no
83264,11069,2024-01-10,6.3,yes,other,low,phone,2024-01-11,no
83265,12559,2021-08-20,15.2,yes,app,medium,email,2021-08-20,no
83266,14302,2022-03-10,4.7,yes,medication,medium,email,2022-03-12,no
83267,12070,2022-01-03,8.7,yes,medication,medium,email,2022-01-03,no
83268,11976,2024-12-14,3.3,yes,scheduling,medium,phone,2024-12-14,no
83269,14612,2024-03-26,2.3,no,scheduling,medium,app,,no
83270,13685,2021-11-24,7.9,yes,medication,low,phone,2021-11-25,no
83271,11168,2021-03-23,9.6,no,medication,medium,app,,no
83272,10015,2024-03-13,1.6,no,app,high,phone,,no
83273,14872,2022-05-22,12.0,yes,app,medium,phone,2022-05-23,no
83274,13772,2021-03-28,1.3,yes,app,high,web,2021-03-28,yes
83275,11953,2023-07-25,6.6,no,app,low,phone,,no
83276,10456,2022-10-16,2.6,yes,scheduling,high,app,2022-10-16,no
83277,10860,2024-07-22,1.8,yes,scheduling,low,app,2024-07-23,no
83278,11997,2022-12-12,5.4,yes,medication,low,email,2022-12-14,no
83279,10333,2021-12-25,0.6,no,app,urgent,email,,no
83280,13361,2023-07-20,5.7,yes,medication,low,phone,2023-07-22,no
83281,14310,2024-01-30,9.1,yes,medication,low,phone,2024-01-31,no
83282,11295,2024-08-20,9.1,no,claims,low,app,,no
83283,12518,2021-03-11,12.0,yes,device,low,phone,2021-03-13,no
83284,14556,2022-11-14,5.3,yes,app,medium,phone,2022-11-14,no
